~id,~label,~from,~to,start_time:string,end_time:string,duration:string,caller_location:string,callee_location:string,cost:float,service_provider_id:string,billing_indicator:string,call_status:string,rate_plan:string,currency:string,caller_state:string,callee_state:string,caller_zipcode:string,callee_zipcode:string,caller_latitude:float,caller_long:float,callee_latitude:float,callee_long:float,caller_country:string,callee_country:string
8053194,voice,4441291008,4441291000,2024-08-15 10:07:20.034377,2024-08-15 11:01:04.034377,0:53:44,Norwalk,Davis City,4.42,SP001,Billable,Busy,Essentials,USD,Wisconsin,Iowa,54648,50065,43.8342,-90.6269,40.64,-93.8126,United States,United States
8219672,voice,4441291003,4441291013,2024-08-15 09:21:20.159237,2024-08-15 09:31:53.159237,0:10:33,Candlewick Lake,Cromberg,1.61,SP004,Non-Billable,Missed,Essentials,USD,Illinois,California,61065,96103,42.3525,-88.8694,39.8684,-120.6904,United States,United States
6583967,voice,4441291003,4441291007,2024-08-15 10:01:20.282933,2024-08-15 10:55:49.282933,0:54:29,Triana,Penton,1.23,SP002,Non-Billable,Busy,Essentials,USD,Alabama,Alabama,35756,36862,34.5888,-86.7489,33.009,-85.4722,United States,United States
1572114,voice,4441291001,4441291003,2024-08-15 09:23:20.406944,2024-08-15 10:09:06.406944,0:45:46,West Ocean City,Laurel Heights,3.54,SP004,Non-Billable,Missed,EssentialsSaver,USD,Maryland,New Jersey,21842,08302,38.3466,-75.1122,39.457,-75.2235,United States,United States
9401056,sms,4441291007,4441291005,2024-08-15 09:51:20.536238,2024-08-15 10:50:35.536238,0:59:15,Las Flores,Winters,1.55,SP003,Non-Billable,Missed,Go5GPlus,USD,California,Texas,92688,79567,33.584,-117.6237,31.9564,-99.9292,United States,United States
7904897,sms,4441291011,4441291009,2024-08-15 09:32:20.660642,2024-08-15 09:41:49.660642,0:09:29,Hardin,Fruit Hill,2.6,SP004,Billable,Missed,Go5GNext,USD,Kentucky,Ohio,42048,45230,36.7651,-88.3023,39.0699,-84.367,United States,United States
8224709,sms,4441291004,4441291009,2024-08-15 09:25:20.784588,2024-08-15 10:12:14.784588,0:46:54,Dering Harbor,Denmark,1.53,SP004,Non-Billable,Missed,Essentials,USD,New York,Iowa,11964,52627,41.0933,-72.3418,40.7385,-91.3381,United States,United States
1521241,voice,4441291002,4441291008,2024-08-15 10:08:20.910103,2024-08-15 10:17:33.910103,0:09:13,Veguita,Eckhart Mines,1.73,SP003,Billable,Missed,Go5GPlus,USD,New Mexico,Maryland,87062,21532,34.5146,-106.7679,39.6552,-78.8941,United States,United States
9982590,voice,4441291014,4441291006,2024-08-15 10:01:21.037322,2024-08-15 10:29:05.037322,0:27:44,Itmann,Littlefork,1.63,SP004,Billable,Answered,Go5G,USD,West Virginia,Minnesota,24847,56653,37.5734,-81.4146,48.3964,-93.5578,United States,United States
7707350,sms,4441291006,4441291003,2024-08-15 09:34:21.164337,2024-08-15 10:09:34.164337,0:35:13,Rackerby,Pathfork,2.54,SP001,Non-Billable,Missed,Go5GPlus,USD,California,Kentucky,95914,40863,39.4261,-121.3542,36.7594,-83.4711,United States,United States
9259909,voice,4441291003,4441291001,2024-08-15 09:20:21.291225,2024-08-15 10:10:07.291225,0:49:46,Stone Ridge,Juncos,4.71,SP003,Non-Billable,Answered,Go5GPlus,USD,New York,Puerto Rico,12440,00777,41.8436,-74.1518,18.2256,-65.9161,United States,United States
4392505,sms,5552491001,5552491010,2024-08-15 09:31:21.417437,2024-08-15 10:28:12.417437,0:56:51,Frankford,Hawarden,4.84,SP003,Billable,Failed,Go5GPlus,USD,Missouri,Iowa,63441,51023,39.4927,-91.3203,43.0015,-96.4828,United States,United States
4902591,voice,5552491005,5552491005,2024-08-15 10:13:21.543304,2024-08-15 10:18:33.543304,0:05:12,Oak Creek,Canaan,2.79,SP004,Non-Billable,Missed,EssentialsSaver,USD,Colorado,Indiana,80467,47250,40.2741,-106.9575,38.8661,-85.2996,United States,United States
3617383,sms,5552491009,5552491007,2024-08-15 10:04:21.666931,2024-08-15 11:03:49.666931,0:59:28,Whitley City,Cadott,3.91,SP004,Non-Billable,Failed,Go5G,USD,Kentucky,Wisconsin,42653,54727,36.7238,-84.4731,44.9502,-91.1532,United States,United States
6800034,voice,5552491005,5552491002,2024-08-15 09:42:21.790423,2024-08-15 09:45:13.790423,0:02:52,Sims,Clinton,2.81,SP003,Billable,Busy,Essentials,USD,Indiana,Nebraska,46986,69343,40.5006,-85.854,42.7598,-102.3479,United States,United States
8741947,sms,5552491009,5552491003,2024-08-15 09:18:21.913812,2024-08-15 09:26:15.913812,0:07:54,Villa Park,Apalachin,2.0,SP004,Non-Billable,Failed,EssentialsSaver,USD,California,New York,92861,13732,33.818,-117.8104,42.0639,-76.1567,United States,United States
5472302,voice,5552491004,5552491005,2024-08-15 09:27:22.040039,2024-08-15 10:12:38.040039,0:45:16,Cisne,Bithlo,0.75,SP004,Billable,Answered,Go5GPlus,USD,Illinois,Florida,62823,32833,38.5141,-88.4371,28.5644,-81.1073,United States,United States
3936940,voice,5552491006,5552491004,2024-08-15 09:57:22.164798,2024-08-15 10:50:32.164798,0:53:10,Belvoir,Nebraska City,4.72,SP003,Non-Billable,Failed,Go5GPlus,USD,North Carolina,Nebraska,27834,68410,35.7111,-77.47,40.6762,-95.8613,United States,United States
4836500,sms,5552491005,5552491008,2024-08-15 09:58:22.291280,2024-08-15 10:20:49.291280,0:22:27,Chickasha,Ogema,0.71,SP003,Non-Billable,Busy,Go5GNext,USD,Oklahoma,Wisconsin,73018,54459,35.0409,-97.9474,45.451,-90.2927,United States,United States
4516188,sms,5552491005,5552491005,2024-08-15 09:52:22.414531,2024-08-15 10:28:12.414531,0:35:50,Litchfield Beach,Loma Grande,3.14,SP004,Billable,Missed,EssentialsSaver,USD,South Carolina,Texas,29585,78839,33.4773,-79.1181,28.7221,-99.8327,United States,United States
4673219,sms,5552491003,5552491001,2024-08-15 09:23:22.538407,2024-08-15 10:11:24.538407,0:48:02,Cadillac,Grapeview,3.22,SP004,Non-Billable,Busy,Go5G,USD,Michigan,Washington,49601,98546,44.2493,-85.4164,47.3316,-122.8413,United States,United States
3403264,voice,5552491001,5552491002,2024-08-15 10:02:22.663421,2024-08-15 10:23:53.663421,0:21:31,Foley,Wilburton,4.57,SP004,Billable,Busy,EssentialsSaver,USD,Missouri,Oklahoma,63347,74578,39.0457,-90.7414,34.9182,-95.3049,United States,United States
5870123,voice,5552491002,5552491000,2024-08-15 09:38:22.787369,2024-08-15 10:11:39.787369,0:33:17,Tuolumne City,Cañones,0.93,SP004,Non-Billable,Missed,EssentialsSaver,USD,California,New Mexico,95379,87516,37.9615,-120.2428,36.1768,-106.4244,United States,United States
9130435,sms,5552491004,5552491005,2024-08-15 09:36:22.911372,2024-08-15 10:05:01.911372,0:28:39,Hickory Hills,Los Ybanez,1.92,SP004,Billable,Failed,Go5G,USD,Pennsylvania,Texas,18661,79331,41.0347,-75.8221,32.7188,-101.9174,United States,United States
3748838,sms,5552491010,5552491008,2024-08-15 09:23:23.035409,2024-08-15 09:55:50.035409,0:32:27,Marysvale,Lake Don Pedro,1.11,SP003,Billable,Failed,Go5G,USD,Utah,California,84750,95311,38.4384,-112.2544,37.659,-120.3329,United States,United States
9511371,sms,5552491010,5552491002,2024-08-15 09:32:23.166794,2024-08-15 09:56:58.166794,0:24:35,Horine,Honesdale,4.81,SP001,Billable,Failed,Go5GNext,USD,Missouri,Pennsylvania,63070,18431,38.2669,-90.4325,41.5774,-75.2524,United States,United States
1982061,voice,5552491010,5552491004,2024-08-15 10:10:23.294374,2024-08-15 10:21:21.294374,0:10:58,Light Oak,Sutherlin,4.78,SP001,Billable,Busy,Go5GNext,USD,North Carolina,Oregon,28150,97479,35.2867,-81.4775,43.3882,-123.3242,United States,United States
8782339,sms,5552491004,5552491008,2024-08-15 09:23:23.419654,2024-08-15 10:10:56.419654,0:47:33,Clearwater,Wesleyville,4.98,SP001,Non-Billable,Busy,Essentials,USD,Nebraska,Pennsylvania,68726,16510,42.1707,-98.1897,42.1369,-80.0123,United States,United States
1614056,voice,5552491008,5552491000,2024-08-15 09:33:23.546011,2024-08-15 10:09:03.546011,0:35:40,Palenville,Houserville,0.31,SP001,Billable,Failed,EssentialsSaver,USD,New York,Pennsylvania,12463,16801,42.1773,-74.0226,40.8266,-77.8226,United States,United States
4096864,sms,5552491002,5552491000,2024-08-15 09:32:23.669856,2024-08-15 09:37:41.669856,0:05:18,Bothell West,Owensburg,2.6,SP004,Non-Billable,Answered,EssentialsSaver,USD,Washington,Indiana,98036,47462,47.8056,-122.2401,38.9305,-86.7292,United States,United States
3169827,sms,5552491008,5552491006,2024-08-15 09:51:23.793007,2024-08-15 10:10:52.793007,0:19:29,Prairie du Sac,Tecopa,0.32,SP002,Non-Billable,Answered,Go5GNext,USD,Wisconsin,California,53578,92389,43.292,-89.7353,35.835,-116.2074,United States,United States
3157068,sms,5552491000,5552491007,2024-08-15 09:38:23.917061,2024-08-15 10:09:41.917061,0:31:18,Larkfield-Wikiup,Kuna,3.92,SP002,Billable,Missed,Essentials,USD,California,Idaho,95403,83634,38.513,-122.7536,43.488,-116.3933,United States,United States
5748766,sms,5552491003,5552491002,2024-08-15 09:46:24.042633,2024-08-15 10:26:36.042633,0:40:12,Yeoman,Island City,5.0,SP002,Billable,Missed,Go5G,USD,Indiana,Oregon,47997,97850,40.6677,-86.7238,45.3358,-118.0492,United States,United States
8054543,sms,5552491008,5552491007,2024-08-15 09:37:24.167912,2024-08-15 10:27:19.167912,0:49:55,Quinnesec,Malott,2.51,SP002,Billable,Failed,Go5GNext,USD,Michigan,Washington,49876,98829,45.803,-87.9958,48.2918,-119.6955,United States,United States
3162236,sms,5552491005,5552491010,2024-08-15 09:53:24.291086,2024-08-15 10:14:47.291086,0:21:23,Howard Lake,Glen Arbor,2.68,SP002,Billable,Missed,Essentials,USD,Minnesota,Michigan,55349,49636,45.0606,-94.067,44.896,-85.9899,United States,United States
7858161,voice,5552491009,5552491004,2024-08-15 09:40:24.414979,2024-08-15 10:01:18.414979,0:20:54,Pitkin,Uriah,2.31,SP002,Non-Billable,Answered,Go5GPlus,USD,Colorado,Alabama,81241,36480,38.6089,-106.5144,31.3074,-87.4992,United States,United States
9511647,sms,5552491010,5552491005,2024-08-15 09:22:24.538434,2024-08-15 10:14:38.538434,0:52:14,Ayrshire,Literberry,0.62,SP001,Billable,Busy,EssentialsSaver,USD,Iowa,Illinois,50515,62650,43.0396,-94.8338,39.8516,-90.1978,United States,United States
8962839,voice,5552491000,5552491001,2024-08-15 09:57:24.671781,2024-08-15 10:08:01.671781,0:10:37,Marcola,Blairsville,2.97,SP003,Non-Billable,Missed,Essentials,USD,Oregon,Indiana,97454,47638,44.1751,-122.8582,38.0789,-87.762,United States,United States
4489947,voice,5552491004,5552491009,2024-08-15 09:57:24.797397,2024-08-15 10:22:01.797397,0:24:37,Attapulgus,Pasadena Hills,3.79,SP003,Non-Billable,Busy,EssentialsSaver,USD,Georgia,Missouri,39815,63121,30.7495,-84.4839,38.7083,-90.2921,United States,United States
5865985,sms,5552491006,5552491006,2024-08-15 10:04:24.922082,2024-08-15 10:37:16.922082,0:32:52,Ubly,Merriam,3.03,SP002,Non-Billable,Answered,EssentialsSaver,USD,Michigan,Indiana,48475,46701,43.7082,-82.9356,41.2873,-85.4344,United States,United States
4067146,voice,5552491001,5552491003,2024-08-15 09:29:25.047654,2024-08-15 09:58:13.047654,0:28:48,Corrales,South Brooksville,4.33,SP004,Billable,Busy,EssentialsSaver,USD,New Mexico,Florida,87103,34601,35.2366,-106.6191,28.5243,-82.4159,United States,United States
8915987,sms,5552491006,5552491010,2024-08-15 09:48:25.171004,2024-08-15 10:30:18.171004,0:41:53,Glen Ellen,Lost Creek,1.26,SP004,Billable,Failed,EssentialsSaver,USD,California,West Virginia,95442,26385,38.3564,-122.5412,39.1628,-80.3483,United States,United States
1017711,voice,5552491005,5552491002,2024-08-15 09:46:25.294245,2024-08-15 09:58:57.294245,0:12:32,East Rockingham,Belle,1.3,SP004,Billable,Busy,Go5GNext,USD,North Carolina,Missouri,28379,65013,34.9116,-79.7661,38.2848,-91.7217,United States,United States
7575685,voice,5552491009,5552491007,2024-08-15 09:48:25.418126,2024-08-15 10:21:40.418126,0:33:15,Westmere,Kelly Ridge,2.12,SP004,Billable,Missed,Essentials,USD,New York,California,12159,95966,42.6884,-73.8744,39.5289,-121.4662,United States,United States
8576433,voice,5552491003,5552491002,2024-08-15 10:17:25.546530,2024-08-15 10:50:55.546530,0:33:30,Netarts,Keithsburg,2.24,SP001,Non-Billable,Failed,Go5GNext,USD,Oregon,Illinois,97143,61442,45.4356,-123.9344,41.1004,-90.9353,United States,United States
3851935,voice,5552491004,5552491007,2024-08-15 09:46:25.674832,2024-08-15 10:17:37.674832,0:31:12,Brooksville,Dyckesville,2.02,SP003,Non-Billable,Missed,Go5GPlus,USD,Oklahoma,Wisconsin,74873,54217,35.2097,-96.9611,44.6403,-87.7647,United States,United States
5205356,voice,5552491004,5552491004,2024-08-15 10:02:25.801565,2024-08-15 10:51:55.801565,0:49:30,Breñas,Gannett,4.41,SP002,Non-Billable,Failed,Essentials,USD,Puerto Rico,Idaho,00692,83313,18.4734,-66.3346,43.357,-114.1756,United States,United States
4709373,voice,5552491002,5552491008,2024-08-15 09:45:25.928632,2024-08-15 09:57:01.928632,0:11:36,Bladen,Fleming Island,4.14,SP002,Non-Billable,Answered,EssentialsSaver,USD,Nebraska,Florida,68928,32003,40.3232,-98.5961,30.0988,-81.7124,United States,United States
7519122,voice,5552491010,5552491003,2024-08-15 09:30:26.057018,2024-08-15 09:45:58.057018,0:15:32,Alston,Embden,1.23,SP004,Non-Billable,Missed,Go5G,USD,Georgia,North Dakota,30473,58079,32.081,-82.4789,46.805,-97.4395,United States,United States
2413439,voice,5552491007,5552491003,2024-08-15 10:16:26.186836,2024-08-15 11:14:54.186836,0:58:28,Pembroke Park,Cragsmoor,1.63,SP002,Billable,Failed,Go5GNext,USD,Florida,New York,33023,12420,25.9852,-80.1777,41.6655,-74.3912,United States,United States
8661192,sms,5552491002,5552491005,2024-08-15 09:33:26.312039,2024-08-15 10:01:38.312039,0:28:12,Kentland,Longford,1.03,SP004,Non-Billable,Missed,EssentialsSaver,USD,Indiana,Kansas,47951,67458,40.774,-87.4465,39.1721,-97.329,United States,United States
9961370,voice,5552491008,5552491010,2024-08-15 09:30:26.442465,2024-08-15 09:34:48.442465,0:04:22,Yonah,Superior,3.92,SP002,Non-Billable,Busy,Go5G,USD,Georgia,Iowa,30528,51363,34.6437,-83.7411,43.4336,-94.9467,United States,United States
4459401,sms,5552491006,5552491000,2024-08-15 09:23:26.590747,2024-08-15 10:17:39.590747,0:54:13,Sleeping Buffalo,Mount Crawford,1.88,SP002,Non-Billable,Missed,Go5GPlus,USD,Montana,Virginia,59261,22841,48.483,-107.5319,38.3601,-78.9413,United States,United States
2132436,voice,5552491001,5552491001,2024-08-15 09:19:26.720747,2024-08-15 10:01:36.720747,0:42:10,Las Flores,Boston,3.95,SP004,Non-Billable,Answered,Go5GNext,USD,California,Kentucky,92688,40107,33.584,-117.6237,37.7837,-85.6804,United States,United States
8384607,sms,5552491009,5552491006,2024-08-15 09:36:26.845903,2024-08-15 09:43:37.845903,0:07:11,Deltona,South English,1.94,SP003,Non-Billable,Answered,EssentialsSaver,USD,Florida,Iowa,32738,52335,28.905,-81.2137,41.4522,-92.0903,United States,United States
6889061,voice,5552491000,5552491006,2024-08-15 09:59:26.974193,2024-08-15 10:23:37.974193,0:24:11,Isla Vista,Culdesac,3.38,SP002,Billable,Answered,Go5GNext,USD,California,Idaho,93117,83524,34.4128,-119.8614,46.3749,-116.6703,United States,United States
3614770,voice,5552491008,5552491004,2024-08-15 10:08:27.102909,2024-08-15 10:58:32.102909,0:50:05,Summer Shade,East Niles,4.85,SP001,Non-Billable,Busy,Go5GNext,USD,Kentucky,California,42166,93307,36.8837,-85.7098,35.3683,-118.9225,United States,United States
8967389,voice,5552491001,5552491001,2024-08-15 09:49:27.254457,2024-08-15 10:36:44.254457,0:47:17,Tse Bonito,Coco,4.73,SP004,Non-Billable,Busy,Essentials,USD,New Mexico,Puerto Rico,86515,00751,35.6466,-109.007,18.0009,-66.2602,United States,United States
4825339,voice,5552491006,5552491010,2024-08-15 10:03:27.384707,2024-08-15 10:56:53.384707,0:53:26,Casper Mountain,Suisun City,2.43,SP003,Billable,Answered,Go5GPlus,USD,Wyoming,California,82601,94585,42.7416,-106.3082,38.2473,-122.0091,United States,United States
6389390,voice,5552491003,5552491007,2024-08-15 09:41:27.515433,2024-08-15 10:04:13.515433,0:22:46,Hoskins,Galestown,3.12,SP001,Billable,Missed,Go5G,USD,Nebraska,Maryland,68740,21659,42.1126,-97.3045,38.5633,-75.7149,United States,United States
3232746,sms,5552491007,5552491004,2024-08-15 09:28:27.644717,2024-08-15 10:19:27.644717,0:51:00,Loa,Wopsononock,0.75,SP004,Billable,Missed,Go5GPlus,USD,Utah,Pennsylvania,84747,16636,38.4037,-111.6454,40.566,-78.4495,United States,United States
2768081,voice,5552491004,5552491006,2024-08-15 09:52:27.770248,2024-08-15 09:55:01.770248,0:02:34,Red Cliff,Hardyville,1.33,SP004,Billable,Answered,Go5GPlus,USD,Colorado,Kentucky,81649,42746,39.5092,-106.3699,37.2535,-85.7896,United States,United States
3571114,sms,5552491010,5552491009,2024-08-15 09:35:27.903979,2024-08-15 09:53:01.903979,0:17:34,Zeeland,Gattman,1.58,SP004,Billable,Failed,Go5GPlus,USD,North Dakota,Mississippi,58581,38844,45.9731,-99.8325,33.8848,-88.2367,United States,United States
7479240,voice,5552491004,5552491001,2024-08-15 10:01:28.028661,2024-08-15 10:46:44.028661,0:45:16,Longstreet,Schuylerville,1.66,SP003,Billable,Busy,Go5GPlus,USD,Louisiana,New York,71050,12871,32.0976,-93.9505,43.1015,-73.5808,United States,United States
8846636,sms,5552491001,5552491009,2024-08-15 10:08:28.152132,2024-08-15 10:35:09.152132,0:26:41,Iberia,Pymatuning North,2.85,SP004,Billable,Busy,Go5GNext,USD,Ohio,Pennsylvania,44833,16424,40.6747,-82.8403,41.666,-80.4648,United States,United States
3113308,sms,5552491006,5552491000,2024-08-15 09:25:28.281690,2024-08-15 09:56:04.281690,0:30:36,La Center,Sylvan Hills,4.87,SP001,Non-Billable,Missed,Go5G,USD,Kentucky,Pennsylvania,42056,16648,37.0749,-88.9748,40.4488,-78.3839,United States,United States
2296821,voice,5552491007,5552491007,2024-08-15 09:27:28.494903,2024-08-15 09:59:21.494903,0:31:53,Haywood,Sealy,3.64,SP002,Billable,Answered,Go5GNext,USD,Oklahoma,Texas,74501,77474,34.8919,-95.9518,29.7662,-96.163,United States,United States
5019510,sms,5552491000,5552491007,2024-08-15 09:19:28.633526,2024-08-15 10:19:16.633526,0:59:48,Maringouin,St. Andrews,1.56,SP004,Non-Billable,Busy,Go5GNext,USD,Louisiana,South Carolina,70757,29221,30.4907,-91.5185,34.051,-81.1057,United States,United States
9945035,sms,5552491010,5552491006,2024-08-15 09:46:28.761672,2024-08-15 10:28:56.761672,0:42:28,Grahamtown,Wood Dale,0.85,SP001,Billable,Missed,Go5GNext,USD,Maryland,Illinois,21532,60191,39.6448,-78.9225,41.9668,-87.9808,United States,United States
1604578,voice,5552491008,5552491000,2024-08-15 09:39:28.888200,2024-08-15 10:37:37.888200,0:58:09,Las Croabas,New Johnsonville,2.49,SP002,Non-Billable,Busy,Go5GPlus,USD,Puerto Rico,Tennessee,00738,37134,18.3695,-65.6293,36.0163,-87.9696,United States,United States
6989928,sms,5552491000,5552491001,2024-08-15 10:09:29.015813,2024-08-15 10:16:52.015813,0:07:23,Hoschton,Strawberry,1.55,SP004,Non-Billable,Busy,Essentials,USD,Georgia,Arkansas,30548,72469,34.0853,-83.7594,35.9665,-91.3211,United States,United States
4813482,voice,5552491010,5552491010,2024-08-15 09:52:29.144081,2024-08-15 10:26:27.144081,0:33:58,Griggstown,Monfort Heights,0.77,SP004,Non-Billable,Busy,Essentials,USD,New Jersey,Ohio,08540,45239,40.44,-74.5989,39.1823,-84.6075,United States,United States
7123994,sms,5552491009,5552491006,2024-08-15 09:52:29.270138,2024-08-15 10:11:11.270138,0:18:42,Tillson,Glenwood,3.51,SP004,Billable,Missed,Go5G,USD,New York,New Mexico,12486,88039,41.8316,-74.0696,33.3188,-108.8811,United States,United States
4887655,sms,5552491003,5552491010,2024-08-15 09:34:29.396493,2024-08-15 10:31:14.396493,0:56:45,Wanamingo,Alexander City,0.89,SP004,Non-Billable,Missed,Essentials,USD,Minnesota,Alabama,55983,35011,44.3026,-92.7872,32.9229,-85.9358,United States,United States
8272138,voice,5552491007,5552491007,2024-08-15 09:22:29.527323,2024-08-15 10:09:00.527323,0:46:31,Pocahontas,Juno Ridge,1.91,SP003,Billable,Missed,Essentials,USD,Missouri,Florida,63779,33408,37.5013,-89.6399,26.8491,-80.0632,United States,United States
7533464,sms,5552491009,5552491007,2024-08-15 09:57:29.662031,2024-08-15 10:08:30.662031,0:11:01,Climax Springs,Trumann,1.61,SP003,Billable,Busy,EssentialsSaver,USD,Missouri,Arkansas,65324,72472,38.1004,-93.0528,35.677,-90.5259,United States,United States
2472080,voice,5552491000,5552491002,2024-08-15 09:48:29.789259,2024-08-15 10:00:11.789259,0:11:42,Burkesville,Mountain Center,0.58,SP002,Non-Billable,Busy,EssentialsSaver,USD,Kentucky,California,42717,92561,36.7906,-85.3675,33.7112,-116.7248,United States,United States
5227101,sms,5552491010,5552491007,2024-08-15 09:45:29.914654,2024-08-15 10:12:29.914654,0:27:00,Schriever,Leroy,4.66,SP004,Non-Billable,Failed,Essentials,USD,Louisiana,Texas,70395,76691,29.7333,-90.831,31.7322,-97.0214,United States,United States
4943899,sms,5552491003,5552491005,2024-08-15 09:20:30.040975,2024-08-15 10:11:31.040975,0:51:01,Waikele,Hazelwood,0.6,SP004,Non-Billable,Failed,Go5G,USD,Hawaii,Missouri,96797,63031,21.4025,-158.0058,38.7931,-90.3899,United States,United States
6869817,sms,5552491010,5552491004,2024-08-15 09:18:30.166520,2024-08-15 10:01:33.166520,0:43:03,Bakerhill,Levittown,2.29,SP001,Billable,Failed,Essentials,USD,Alabama,New York,36027,11756,31.7769,-85.2955,40.7241,-73.5125,United States,United States
2903809,voice,5552491004,5552491008,2024-08-15 09:19:30.292131,2024-08-15 10:18:08.292131,0:58:38,Poncha Springs,Apple Creek,3.67,SP001,Non-Billable,Answered,Essentials,USD,Colorado,Ohio,81242,44606,38.514,-106.0944,40.7486,-81.8333,United States,United States
8125187,voice,5552491008,5552491000,2024-08-15 10:11:30.418005,2024-08-15 10:38:29.418005,0:26:59,Jalapa,Mint Hill,0.72,SP004,Billable,Busy,Go5GPlus,USD,Indiana,North Carolina,46952,28227,40.6263,-85.7464,35.1783,-80.6528,United States,United States
9161059,voice,5552491007,5552491007,2024-08-15 10:01:30.550622,2024-08-15 10:35:05.550622,0:33:35,Center Moriches,Bell Canyon,0.83,SP001,Billable,Missed,Essentials,USD,New York,California,11934,91307,40.8004,-72.7958,34.2082,-118.6876,United States,United States
3454999,sms,5552491000,5552491010,2024-08-15 09:34:30.687896,2024-08-15 10:17:26.687896,0:42:56,Waggaman,Gas City,0.73,SP002,Non-Billable,Answered,Go5GPlus,USD,Louisiana,Indiana,70094,46953,29.9373,-90.2354,40.4887,-85.5944,United States,United States
1968345,voice,5552491005,5552491007,2024-08-15 10:13:30.813972,2024-08-15 11:08:32.813972,0:55:02,Jonesport,Cottage City,0.29,SP001,Billable,Missed,Essentials,USD,Maine,Maryland,04649,20781,44.5338,-67.6152,38.9384,-76.9492,United States,United States
6553929,sms,5552491006,5552491003,2024-08-15 09:42:30.938432,2024-08-15 10:32:57.938432,0:50:27,Foscoe,Harcourt,1.79,SP002,Billable,Missed,EssentialsSaver,USD,North Carolina,Iowa,28604,50544,36.1535,-81.7737,42.2606,-94.1745,United States,United States
9730523,sms,5552491001,5552491000,2024-08-15 09:37:31.065794,2024-08-15 10:06:46.065794,0:29:15,South Huntington,Homa Hills,2.66,SP001,Non-Billable,Answered,Go5G,USD,New York,Wyoming,11746,82601,40.8225,-73.3921,42.9857,-106.3719,United States,United States
3996743,voice,5552491006,5552491001,2024-08-15 09:44:31.190507,2024-08-15 09:59:00.190507,0:14:29,Kuna,Little Grass Valley,4.38,SP002,Billable,Failed,Essentials,USD,Idaho,California,83642,95981,43.488,-116.3933,39.7252,-120.959,United States,United States
8064601,voice,5552491003,5552491002,2024-08-15 10:07:31.314427,2024-08-15 10:47:34.314427,0:40:03,Dayton Lakes,Headrick,0.5,SP004,Non-Billable,Busy,Go5GNext,USD,Texas,Oklahoma,77535,73549,30.1446,-94.8208,34.627,-99.1373,United States,United States
3165900,sms,5552491002,5552491001,2024-08-15 10:11:31.438026,2024-08-15 11:02:38.438026,0:51:07,Ayrshire,Morse,3.69,SP002,Billable,Answered,Go5G,USD,Iowa,Texas,50515,79062,43.0396,-94.8338,36.066,-101.4769,United States,United States
5142026,sms,5552491004,5552491010,2024-08-15 09:28:31.562372,2024-08-15 10:11:32.562372,0:43:01,Flatwoods,Florham Park,3.74,SP003,Non-Billable,Answered,EssentialsSaver,USD,West Virginia,New Jersey,26601,07932,38.7187,-80.654,40.7773,-74.3953,United States,United States
9233672,sms,5552491002,5552491004,2024-08-15 09:28:31.692228,2024-08-15 10:07:40.692228,0:39:09,Protection,Collinsville,4.19,SP003,Non-Billable,Answered,Essentials,USD,Kansas,Texas,67127,76233,37.2004,-99.4808,33.5594,-96.907,United States,United States
9398898,voice,5552491000,5552491008,2024-08-15 09:25:31.839103,2024-08-15 10:09:40.839103,0:44:09,Blairsburg,Gleneagle,4.13,SP001,Non-Billable,Missed,Go5GPlus,USD,Iowa,Colorado,50034,80921,42.4784,-93.6428,39.0453,-104.8288,United States,United States
6886758,voice,5552491004,5552491002,2024-08-15 09:48:31.986109,2024-08-15 10:23:15.986109,0:34:44,Brookston,Myrtle Point,0.13,SP003,Non-Billable,Busy,EssentialsSaver,USD,Texas,Oregon,75421,97458,33.6232,-95.7001,43.0617,-124.1327,United States,United States
3520818,sms,5552491002,5552491010,2024-08-15 10:09:32.120543,2024-08-15 10:22:07.120543,0:12:35,Meadow Acres,Snowslip,1.45,SP002,Non-Billable,Answered,Go5GNext,USD,Wyoming,Montana,82636,59916,42.8593,-106.0953,48.2648,-113.446,United States,United States
8029968,voice,5552491001,5552491003,2024-08-15 09:28:32.247418,2024-08-15 09:51:57.247418,0:23:25,Roman Forest,Inwood,4.83,SP002,Billable,Missed,Go5G,USD,Texas,Iowa,77357,51240,30.1811,-95.1551,43.3092,-96.4344,United States,United States
3107677,voice,5552491001,5552491005,2024-08-15 10:08:32.378060,2024-08-15 10:58:34.378060,0:50:02,River Ridge,Coulter,2.56,SP003,Billable,Busy,Go5GNext,USD,Florida,Iowa,34655,50452,28.2669,-82.6257,42.733,-93.3701,United States,United States
4117848,sms,5552491004,5552491004,2024-08-15 10:12:32.501792,2024-08-15 10:14:23.501792,0:01:51,Milton,Barrera,3.43,SP004,Non-Billable,Busy,Essentials,USD,North Dakota,Texas,58260,78582,48.626,-98.0459,26.3925,-98.8985,United States,United States
8938715,voice,5552491009,5552491002,2024-08-15 09:55:32.630991,2024-08-15 10:38:55.630991,0:43:23,Seneca,Lake Delton,2.65,SP003,Non-Billable,Failed,EssentialsSaver,USD,Nebraska,Wisconsin,69161,53965,42.044,-100.8321,43.5932,-89.7841,United States,United States
